station,date,date_yyyy-mmm,daily_max_temperature,daily_mean_temperature,daily_min_temperature
CCH,2024-04-23,2024-Apr,25.4,23.9,23.1
CCH,2024-04-24,2024-Apr,26.6,24.8,23.5
CCH,2024-04-25,2024-Apr,27.2,25.3,24
CCH,2024-04-26,2024-Apr,27.5,25.8,23.5
CCH,2024-04-27,2024-Apr,29.9,26.8,25.5
CCH,2024-04-28,2024-Apr,26.5,24.5,22.4
CCH,2024-04-29,2024-Apr,29.9,26.7,24.8
CCH,2024-04-30,2024-Apr,31.5,26.8,21.7
CCH,2024-05-01,2024-May,23,22.3,21.1
CCH,2024-05-02,2024-May,25.2,23.7,22.1
CCH,2024-05-03,2024-May,25.1,24,23.4
CCH,2024-05-04,2024-May,24.5,23.2,21.1
CCH,2024-05-05,2024-May,28.2,24.5,21.5
CCH,2024-05-06,2024-May,31.8,26.4,23.7
CCH,2024-05-07,2024-May,31.3,26.2,24.1
CCH,2024-05-08,2024-May,29,25.4,23.9
CCH,2024-05-09,2024-May,26.8,24.9,23.9
CCH,2024-05-10,2024-May,25.9,24.3,23.5
CCH,2024-05-11,2024-May,30.1,26,24.1
CCH,2024-05-12,2024-May,30.5,26,23.9
CCH,2024-05-13,2024-May,29.1,25.1,23.1
CCH,2024-05-14,2024-May,27.3,24.3,22.1
CCH,2024-05-15,2024-May,28.9,25.1,22.5
CCH,2024-05-16,2024-May,28.1,24.8,22.6
CCH,2024-05-17,2024-May,28.6,25,22.8
CCH,2024-05-18,2024-May,28.3,25.3,23.5
CCH,2024-05-19,2024-May,25.4,24.4,23.5
CCH,2024-05-20,2024-May,25.7,23.8,22.9
CCH,2024-05-21,2024-May,25.5,24.7,23.5
CCH,2024-05-22,2024-May,28,25.3,24.1
CCH,2024-05-23,2024-May,27.7,25.2,23.8
CCH,2024-05-24,2024-May,25.8,24.5,23.7
CCH,2024-05-25,2024-May,28.8,25.8,24
CCH,2024-05-26,2024-May,29.4,26.3,25
CCH,2024-05-27,2024-May,28.4,26.5,25.8
CCH,2024-05-28,2024-May,30.8,26.8,24.8
CCH,2024-05-29,2024-May,26.5,24.7,23.6
CCH,2024-05-30,2024-May,26.1,24.8,23.9
CCH,2024-05-31,2024-May,28,26.1,25.2
CCH,2024-06-01,2024-Jun,28,25.8,24.7
CCH,2024-06-02,2024-Jun,30.9,26.8,24.9
CCH,2024-06-03,2024-Jun,26.3,24.4,23.4
CCH,2024-06-04,2024-Jun,24.3,23.6,22.9
CCH,2024-06-05,2024-Jun,25.5,24.1,23
CCH,2024-06-06,2024-Jun,28.3,25.3,23.9
CCH,2024-06-07,2024-Jun,25.5,24.8,24.1
CCH,2024-06-08,2024-Jun,29.3,25.7,24.2
CCH,2024-06-09,2024-Jun,26.6,25.6,24.5
CCH,2024-06-10,2024-Jun,32.3,27.9,25.7
CCH,2024-06-11,2024-Jun,32.9,28,26.3
CCH,2024-06-12,2024-Jun,33.5,28.4,27
CCH,2024-06-13,2024-Jun,33.6,28.9,27.3
CCH,2024-06-14,2024-Jun,28.6,28,27.6
CCH,2024-06-15,2024-Jun,28.5,26.5,23.6
CCH,2024-06-16,2024-Jun,30.9,27.6,24
CCH,2024-06-17,2024-Jun,33.2,28.9,26.9
CCH,2024-06-18,2024-Jun,33.7,29.2,26.8
CCH,2024-06-19,2024-Jun,33,29.1,25.6
CCH,2024-06-20,2024-Jun,32.6,29.2,27
CCH,2024-06-21,2024-Jun,33.1,29.7,27.1
CCH,2024-06-22,2024-Jun,33,29.8,27.7
CCH,2024-06-23,2024-Jun,32.6,28.8,26.4
CCH,2024-06-24,2024-Jun,31.5,28.7,26.1
CCH,2024-06-25,2024-Jun,31.9,28.5,26.4
CCH,2024-06-26,2024-Jun,32.4,29.1,26.8
CCH,2024-06-27,2024-Jun,33.5,29.6,27.3
CCH,2024-06-28,2024-Jun,33.9,29.4,27.3
CCH,2024-06-29,2024-Jun,30.7,27.9,25.5
CCH,2024-06-30,2024-Jun,32.3,28.6,26.3
CCH,2024-07-01,2024-Jul,33.7,29.4,27.6
CCH,2024-07-02,2024-Jul,32.8,29.4,27.8
CCH,2024-07-03,2024-Jul,32.7,29.6,27
CCH,2024-07-04,2024-Jul,31.7,28.5,25.6
CCH,2024-07-05,2024-Jul,33.9,29.3,26.9
CCH,2024-07-06,2024-Jul,33.6,29.7,27.3
CCH,2024-07-07,2024-Jul,33.5,29.9,27.8
CCH,2024-07-08,2024-Jul,34.5,29.5,26.9
CCH,2024-07-09,2024-Jul,34.7,29.5,26.4
CCH,2024-07-10,2024-Jul,34,28.9,25.3
CCH,2024-07-11,2024-Jul,33.6,28.8,26.7
CCH,2024-07-12,2024-Jul,31.8,28.2,26.7
CCH,2024-07-13,2024-Jul,35,29.3,26.6
CCH,2024-07-14,2024-Jul,31.9,28.9,26.1
CCH,2024-07-15,2024-Jul,31.2,28.5,25.7
CCH,2024-07-16,2024-Jul,30.3,27.7,25.3
CCH,2024-07-17,2024-Jul,31,27.8,24.8
CCH,2024-07-18,2024-Jul,30.9,26.8,24.2
CCH,2024-07-19,2024-Jul,29.8,27.6,25.6
CCH,2024-07-20,2024-Jul,31.5,29.4,26.9
CCH,2024-07-21,2024-Jul,30.6,28,25.2
CCH,2024-07-22,2024-Jul,31.1,28.3,26.4
CCH,2024-07-23,2024-Jul,34,29.2,27
CCH,2024-07-24,2024-Jul,32.9,29.1,27.3
CCH,2024-07-25,2024-Jul,31.4,29.3,28.4
CCH,2024-07-26,2024-Jul,29.1,28.2,27.4
CCH,2024-07-27,2024-Jul,28.5,27.5,26.5
CCH,2024-07-28,2024-Jul,26.9,26.1,25
CCH,2024-07-29,2024-Jul,28.7,26.3,25.3
CCH,2024-07-30,2024-Jul,29.4,26.4,25
CCH,2024-07-31,2024-Jul,31.2,26.8,24.8
CCH,2024-08-01,2024-Aug,32.6,28.8,27.1
CCH,2024-08-02,2024-Aug,33.4,28.9,27.1
CCH,2024-08-03,2024-Aug,34.8,29.5,27.2
CCH,2024-08-04,2024-Aug,33.6,29.4,26.7
CCH,2024-08-05,2024-Aug,35,30.1,27.9
CCH,2024-08-06,2024-Aug,34.8,29.1,27.2
CCH,2024-08-07,2024-Aug,34.9,29.6,27
CCH,2024-08-08,2024-Aug,32.1,29.2,27.9
CCH,2024-08-09,2024-Aug,33.3,29.3,27.6
CCH,2024-08-10,2024-Aug,34,29.5,27.7
CCH,2024-08-11,2024-Aug,34.5,29.3,28
CCH,2024-08-12,2024-Aug,31.6,28.2,25.3
CCH,2024-08-13,2024-Aug,34.6,28.4,26.6
CCH,2024-08-14,2024-Aug,28,27.2,26.2
CCH,2024-08-15,2024-Aug,28.9,26.1,24.9
CCH,2024-08-16,2024-Aug,28,26.1,24.9
CCH,2024-08-17,2024-Aug,26.8,26,24.3
CCH,2024-08-18,2024-Aug,28.7,26.6,24.6
CCH,2024-08-19,2024-Aug,27,26.3,24.7
CCH,2024-08-20,2024-Aug,27.2,25.9,23.9
CCH,2024-08-21,2024-Aug,27.1,25.5,24.7
CCH,2024-08-22,2024-Aug,30.7,27.2,25
CCH,2024-08-23,2024-Aug,33.6,28.2,26.1
CCH,2024-08-24,2024-Aug,34.2,28.9,26.9
CCH,2024-08-25,2024-Aug,33.8,28.5,26.3
CCH,2024-08-26,2024-Aug,34.1,29,26.5
CCH,2024-08-27,2024-Aug,34.3,29.2,26.9
CCH,2024-08-28,2024-Aug,34.2,28.7,24.5
CCH,2024-08-29,2024-Aug,30.7,28,25.5
CCH,2024-08-30,2024-Aug,31.5,28.9,27.3
CCH,2024-08-31,2024-Aug,30.1,27.6,26.6
CCH,2024-09-01,2024-Sep,32.7,28.9,26.6
CCH,2024-09-02,2024-Sep,34.2,29.2,26.7
CCH,2024-09-03,2024-Sep,34.5,28.9,24
CCH,2024-09-04,2024-Sep,33.5,28.2,24
CCH,2024-09-05,2024-Sep,30.8,28.7,25
CCH,2024-09-06,2024-Sep,28.5,26.8,25.2
CCH,2024-09-07,2024-Sep,30.4,28.2,26.7
CCH,2024-09-08,2024-Sep,29.2,27.5,26.6
CCH,2024-09-09,2024-Sep,29,26.7,25.4
CCH,2024-09-10,2024-Sep,31.6,27.9,25.2
CCH,2024-09-11,2024-Sep,32.4,28.4,26.2
CCH,2024-09-12,2024-Sep,33.6,28.4,25.9
CCH,2024-09-13,2024-Sep,34.8,28.8,26.3
CCH,2024-09-14,2024-Sep,32.4,28.3,26.8
CCH,2024-09-15,2024-Sep,34,28.9,26.4
CCH,2024-09-16,2024-Sep,29.8,27.1,24.9
CCH,2024-09-17,2024-Sep,34.2,29.5,24.9
CCH,2024-09-18,2024-Sep,31.5,28.5,25.1
CCH,2024-09-19,2024-Sep,31.4,29,27.5
CCH,2024-09-20,2024-Sep,31.8,28.4,26.4
CCH,2024-09-21,2024-Sep,28.4,26.5,25.6
CCH,2024-09-22,2024-Sep,27.7,25.6,23
CCH,2024-09-23,2024-Sep,26.5,24.5,22.3
CCH,2024-09-24,2024-Sep,27.1,25.6,24.5
CCH,2024-09-25,2024-Sep,32.8,27.7,25.9
CCH,2024-09-26,2024-Sep,32.4,28.1,26
CCH,2024-09-27,2024-Sep,33.6,28.8,26.5
CCH,2024-09-28,2024-Sep,34.4,28.8,26.6
CCH,2024-09-29,2024-Sep,33.5,28.5,25.4
CCH,2024-09-30,2024-Sep,34.6,29.5,26
CCH,2024-10-01,2024-Oct,34.5,29.5,26.1
CCH,2024-10-02,2024-Oct,29.9,26,24
CCH,2024-10-03,2024-Oct,29.8,25,21.9
CCH,2024-10-04,2024-Oct,31.2,25.7,22.8
CCH,2024-10-05,2024-Oct,32.3,26.5,23.7
CCH,2024-10-06,2024-Oct,32.4,27.5,24.9
CCH,2024-10-07,2024-Oct,32.4,27.4,24.8
CCH,2024-10-08,2024-Oct,31.2,26.7,24.3
CCH,2024-10-09,2024-Oct,26.6,25.2,24.4
CCH,2024-10-10,2024-Oct,30.5,25.9,22.7
CCH,2024-10-11,2024-Oct,26.9,24.7,23
CCH,2024-10-12,2024-Oct,28.9,26.3,24.8
CCH,2024-10-13,2024-Oct,29.3,26.7,25.2
CCH,2024-10-14,2024-Oct,30.4,27.2,25.4
CCH,2024-10-15,2024-Oct,30.4,27.1,25.5
CCH,2024-10-16,2024-Oct,30,27.1,26
CCH,2024-10-17,2024-Oct,29.3,27.1,26.2
CCH,2024-10-18,2024-Oct,29.8,27.2,25.9
CCH,2024-10-19,2024-Oct,33.1,27.7,24.4
CCH,2024-10-20,2024-Oct,29.1,27.1,26
CCH,2024-10-21,2024-Oct,30.7,26.9,25.4
CCH,2024-10-22,2024-Oct,33.5,27.4,25
CCH,2024-10-23,2024-Oct,29,24.8,22.2
CCH,2024-10-24,2024-Oct,28.6,23.8,21
CCH,2024-10-25,2024-Oct,30.2,25.2,22.1
CCH,2024-10-26,2024-Oct,28.1,25.5,24
CCH,2024-10-27,2024-Oct,29.2,26.7,24.7
CCH,2024-10-28,2024-Oct,26.4,24.7,23.4
CCH,2024-10-29,2024-Oct,27.3,24.1,21.6
CCH,2024-10-30,2024-Oct,31.4,25.1,22.6
CCH,2024-10-31,2024-Oct,31.4,25.8,22.6
CCH,2024-11-01,2024-Nov,31.7,26.2,22.8
CCH,2024-11-02,2024-Nov,26.7,23.8,21.6
CCH,2024-11-03,2024-Nov,27,24.7,23.6
CCH,2024-11-04,2024-Nov,29,25.3,23.5
CCH,2024-11-05,2024-Nov,29.9,24.7,21.6
CCH,2024-11-06,2024-Nov,29.2,24,21.4
CCH,2024-11-07,2024-Nov,27.4,23.1,20.2
CCH,2024-11-08,2024-Nov,29.6,23.1,18.9
CCH,2024-11-09,2024-Nov,28.2,24.4,22.3
CCH,2024-11-10,2024-Nov,24.9,23.4,21.9
CCH,2024-11-11,2024-Nov,26.4,23.8,22.4
CCH,2024-11-12,2024-Nov,31.6,24.7,21.6
CCH,2024-11-13,2024-Nov,24.3,23.3,22.1
CCH,2024-11-14,2024-Nov,25.6,24.3,23.3
CCH,2024-11-15,2024-Nov,24.9,23.7,22.6
CCH,2024-11-16,2024-Nov,28.6,25.1,23.1
CCH,2024-11-17,2024-Nov,26.7,23.1,21.5
CCH,2024-11-18,2024-Nov,25.3,23.1,21.6
CCH,2024-11-19,2024-Nov,22.2,18.7,17.6
CCH,2024-11-20,2024-Nov,17.7,17,16.5
CCH,2024-11-21,2024-Nov,21.9,18.2,16.6
CCH,2024-11-22,2024-Nov,22.5,18.7,17.2
CCH,2024-11-23,2024-Nov,21.2,19.2,17.4
CCH,2024-11-24,2024-Nov,22.9,20.5,18.8
CCH,2024-11-25,2024-Nov,22.5,21.2,20
CCH,2024-11-26,2024-Nov,24.1,20,17.2
CCH,2024-11-27,2024-Nov,23.6,18.1,15.4
CCH,2024-11-28,2024-Nov,24.1,18.2,15.3
CCH,2024-11-29,2024-Nov,22.4,17.5,15.1
CCH,2024-11-30,2024-Nov,24.1,18.1,14.8
CCH,2024-12-01,2024-Dec,24,18.8,15.1
CCH,2024-12-02,2024-Dec,25.7,20.4,16.6
CCH,2024-12-03,2024-Dec,26.1,21.2,18.2
CCH,2024-12-04,2024-Dec,24.3,21.7,20.5
CCH,2024-12-05,2024-Dec,24,20.5,18.6
CCH,2024-12-06,2024-Dec,25.2,20.6,17.8
CCH,2024-12-07,2024-Dec,25.1,19.6,16.8
CCH,2024-12-08,2024-Dec,23.1,17.8,14.8
CCH,2024-12-09,2024-Dec,21.1,17.9,16.5
CCH,2024-12-10,2024-Dec,23,20,18.1
CCH,2024-12-11,2024-Dec,25.8,21.2,18.5
CCH,2024-12-12,2024-Dec,23.3,18.6,15.6
CCH,2024-12-13,2024-Dec,21,17.5,14
CCH,2024-12-14,2024-Dec,18.4,14.6,12.7
CCH,2024-12-15,2024-Dec,17.3,13.9,11.9
CCH,2024-12-16,2024-Dec,20.1,15.4,13.1
CCH,2024-12-17,2024-Dec,23.3,17.2,13
CCH,2024-12-18,2024-Dec,21.8,17.7,15.1
CCH,2024-12-19,2024-Dec,20.1,15,12
CCH,2024-12-20,2024-Dec,19.7,14,10.1
CCH,2024-12-21,2024-Dec,21.4,15.9,11.7
CCH,2024-12-22,2024-Dec,19.3,15.1,11.9
CCH,2024-12-23,2024-Dec,17.6,15.8,14.2
CCH,2024-12-24,2024-Dec,18.9,16.7,14.2
CCH,2024-12-25,2024-Dec,21.9,17.5,14.5
CCH,2024-12-26,2024-Dec,23.8,18.9,16.6
CCH,2024-12-27,2024-Dec,20.5,17.8,15.8
CCH,2024-12-28,2024-Dec,21.2,16.2,13.3
CCH,2024-12-29,2024-Dec,18.9,14.9,12.3
CCH,2024-12-30,2024-Dec,23.3,16.8,12.6
CCH,2024-12-31,2024-Dec,24.7,19,16.3
CCH,2025-01-01,2025-Jan,18.9,16.9,15.7
CCH,2025-01-02,2025-Jan,20.9,17.8,16.1
CCH,2025-01-03,2025-Jan,23.3,17.6,15.3
CCH,2025-01-04,2025-Jan,21.2,17.1,14.7
CCH,2025-01-05,2025-Jan,22.2,17.6,15.1
CCH,2025-01-06,2025-Jan,23.6,17.1,13.3
CCH,2025-01-07,2025-Jan,19.9,16.7,14.5
CCH,2025-01-08,2025-Jan,21.8,17,15.6
CCH,2025-01-09,2025-Jan,22.3,17,14
CCH,2025-01-10,2025-Jan,20.1,14.4,11.4
CCH,2025-01-11,2025-Jan,18.8,13.3,10.2
CCH,2025-01-12,2025-Jan,21.3,13.9,9.6
CCH,2025-01-13,2025-Jan,20.2,15.8,11.3
CCH,2025-01-14,2025-Jan,20.9,17.6,15.7
CCH,2025-01-15,2025-Jan,23.8,19,16.1
CCH,2025-01-16,2025-Jan,20.9,15.1,11.9
CCH,2025-01-17,2025-Jan,20.9,14.8,10.7
CCH,2025-01-18,2025-Jan,21.3,15.4,12.1
CCH,2025-01-19,2025-Jan,22.6,15.9,12.4
CCH,2025-01-20,2025-Jan,22,16.7,12.8
CCH,2025-01-21,2025-Jan,21.3,17.3,15.2
CCH,2025-01-22,2025-Jan,20.4,18.1,16.8
CCH,2025-01-23,2025-Jan,20.5,17.9,16.4
CCH,2025-01-24,2025-Jan,20.7,18,16.5
CCH,2025-01-25,2025-Jan,20.8,17.6,15.8
CCH,2025-01-26,2025-Jan,17,14.2,11.3
CCH,2025-01-27,2025-Jan,18.6,13.3,9.9
CCH,2025-01-28,2025-Jan,20.7,13.9,10.5
CCH,2025-01-29,2025-Jan,18.5,15.2,12.5
CCH,2025-01-30,2025-Jan,20.1,16.4,13.8
CCH,2025-01-31,2025-Jan,21.2,18.1,16.2
CCH,2025-02-01,2025-Feb,22.1,18.6,16.5
CCH,2025-02-02,2025-Feb,21.1,18.4,16.8
CCH,2025-02-03,2025-Feb,17.4,14.6,12.2
CCH,2025-02-04,2025-Feb,19.5,13.8,10.7
CCH,2025-02-05,2025-Feb,19.4,15.2,13.1
CCH,2025-02-06,2025-Feb,20.5,16.6,14.8
CCH,2025-02-07,2025-Feb,16.7,14.5,11.7
CCH,2025-02-08,2025-Feb,17.6,13.3,10.7
CCH,2025-02-09,2025-Feb,17.7,13.7,10.8
CCH,2025-02-10,2025-Feb,19.8,15.5,11.8
CCH,2025-02-11,2025-Feb,20.8,17.2,14.7
CCH,2025-02-12,2025-Feb,19.1,17.6,16.3
CCH,2025-02-13,2025-Feb,18.1,16.6,15
CCH,2025-02-14,2025-Feb,18.1,15.9,14.6
CCH,2025-02-15,2025-Feb,22.2,17.6,15.1
CCH,2025-02-16,2025-Feb,25.9,19.9,16.4
CCH,2025-02-17,2025-Feb,20.3,18,16.1
CCH,2025-02-18,2025-Feb,19.9,17.1,15.5
CCH,2025-02-19,2025-Feb,19.3,16.8,15.4
CCH,2025-02-20,2025-Feb,19.1,17.3,15.8
CCH,2025-02-21,2025-Feb,18,16.6,15.7
CCH,2025-02-22,2025-Feb,17.7,16,15.1
CCH,2025-02-23,2025-Feb,18.2,16.1,14.1
CCH,2025-02-24,2025-Feb,19.5,14.6,12
CCH,2025-02-25,2025-Feb,19,15.8,13.6
CCH,2025-02-26,2025-Feb,20.1,16.6,14.7
CCH,2025-02-27,2025-Feb,22.6,18,14.8
CCH,2025-02-28,2025-Feb,24.2,19.6,16.4
CWB,2023-01-01,2023-Jan,19.1,15.7,13
CWB,2023-01-02,2023-Jan,20.7,17.4,15.5
CWB,2023-01-03,2023-Jan,17.6,15.1,13.4
CWB,2023-01-04,2023-Jan,17.7,15.3,13.7
CWB,2023-01-05,2023-Jan,21.2,17.1,15.2
CWB,2023-01-06,2023-Jan,22.6,18.8,15.5
CWB,2023-01-07,2023-Jan,21.3,17.8,16.8
CWB,2023-01-08,2023-Jan,18.1,17.3,15.2
CWB,2023-01-09,2023-Jan,20.2,18.4,17
CWB,2023-01-10,2023-Jan,17.8,17.2,16.6
CWB,2023-01-11,2023-Jan,18.1,17.2,16.2
CWB,2023-01-12,2023-Jan,18.4,17.7,16.8
CWB,2023-01-13,2023-Jan,22.7,20.2,17.8
CWB,2023-01-14,2023-Jan,25.9,21.9,18.6
CWB,2023-01-15,2023-Jan,21.1,16.6,10.9
CWB,2023-01-16,2023-Jan,12,10.8,9.6
CWB,2023-01-17,2023-Jan,16.4,12,9.6
CWB,2023-01-18,2023-Jan,17.3,13.2,9.8
CWB,2023-01-19,2023-Jan,18.5,15.3,12.5
CWB,2023-01-20,2023-Jan,20.5,16.5,13.6
CWB,2023-01-21,2023-Jan,16.7,15.5,14.8
CWB,2023-01-22,2023-Jan,23.1,17.4,15.5
CWB,2023-01-23,2023-Jan,21.1,17.5,15.5
CWB,2023-01-24,2023-Jan,17.6,13.4,10.8
CWB,2023-01-25,2023-Jan,13.1,11.2,9
CWB,2023-01-26,2023-Jan,15.9,14.1,12.1
CWB,2023-01-27,2023-Jan,16.2,13.8,10.9
CWB,2023-01-28,2023-Jan,14.8,11.8,9.3
CWB,2023-01-29,2023-Jan,16.2,11.5,7.8
CWB,2023-01-30,2023-Jan,18.6,14.5,11.3
CWB,2023-01-31,2023-Jan,18.5,15.7,12.6
CWB,2023-02-01,2023-Feb,22.3,18.5,16.6
CWB,2023-02-02,2023-Feb,19.6,17.8,16.7
CWB,2023-02-03,2023-Feb,18.5,16.5,15.7
CWB,2023-02-04,2023-Feb,16.9,16.1,15.5
CWB,2023-02-05,2023-Feb,17.1,16.4,15.6
CWB,2023-02-06,2023-Feb,19.2,17.4,16.4
CWB,2023-02-07,2023-Feb,22.7,19.1,17.2
CWB,2023-02-08,2023-Feb,17.8,16.8,14.7
CWB,2023-02-09,2023-Feb,19.3,17.4,16
CWB,2023-02-10,2023-Feb,21.8,19.2,17.6
CWB,2023-02-11,2023-Feb,18,17.1,16.5
CWB,2023-02-12,2023-Feb,19.2,18,17.1
CWB,2023-02-13,2023-Feb,22.8,20.1,18.8
CWB,2023-02-14,2023-Feb,20.3,16.4,14.4
CWB,2023-02-15,2023-Feb,17.3,14.4,11
CWB,2023-02-16,2023-Feb,18.2,15.4,12.7
CWB,2023-02-17,2023-Feb,20.6,16.9,14.6
CWB,2023-02-18,2023-Feb,22.4,19.1,16.5
CWB,2023-02-19,2023-Feb,27.1,22,18.1
CWB,2023-02-20,2023-Feb,21.3,18.1,16.6
CWB,2023-02-21,2023-Feb,18,16.4,15.2
CWB,2023-02-22,2023-Feb,17.1,15.4,13.9
CWB,2023-02-23,2023-Feb,19.6,16.6,14.4
CWB,2023-02-24,2023-Feb,22.6,18.8,15.8
CWB,2023-02-25,2023-Feb,18,15.2,12.9
CWB,2023-02-26,2023-Feb,18,15.2,12.9
CWB,2023-02-27,2023-Feb,16.7,15,13.5
CWB,2023-02-28,2023-Feb,18.2,16.2,14.2
CWB,2023-03-01,2023-Mar,23.1,18.8,14.9
CWB,2023-03-02,2023-Mar,20.1,18.3,16.7
CWB,2023-03-03,2023-Mar,19.3,17.1,15.6
CWB,2023-03-04,2023-Mar,21.8,17.9,16.1
CWB,2023-03-05,2023-Mar,21.5,18.4,16.2
CWB,2023-03-06,2023-Mar,21.5,18.5,16.6
CWB,2023-03-07,2023-Mar,20.7,18.5,17.2
CWB,2023-03-08,2023-Mar,24.1,20,17.4
CWB,2023-03-09,2023-Mar,25.1,20.9,17.8
CWB,2023-03-10,2023-Mar,23.8,20.5,18.9
CWB,2023-03-11,2023-Mar,22.7,20.1,18.9
CWB,2023-03-12,2023-Mar,25.2,21.5,18.5
CWB,2023-03-13,2023-Mar,20.6,18.5,16.8
CWB,2023-03-14,2023-Mar,20.4,18.3,17.6
CWB,2023-03-15,2023-Mar,22.9,19.5,17.2
CWB,2023-03-16,2023-Mar,23.6,20.2,18.1
CWB,2023-03-17,2023-Mar,22.9,19.9,18.8
CWB,2023-03-18,2023-Mar,26.1,21.4,18.8
CWB,2023-03-19,2023-Mar,20.5,19.4,18.8
CWB,2023-03-20,2023-Mar,23.1,20.5,19.3
CWB,2023-03-21,2023-Mar,23.8,22,20.8
CWB,2023-03-22,2023-Mar,25.9,23.6,22.2
CWB,2023-03-23,2023-Mar,26.3,23.7,21.8
CWB,2023-03-24,2023-Mar,27.9,23.5,21.7
CWB,2023-03-25,2023-Mar,24.4,21.5,20
CWB,2023-03-26,2023-Mar,20.8,19.5,18.4
CWB,2023-03-27,2023-Mar,19,17.7,16.1
CWB,2023-03-28,2023-Mar,19.4,17.9,16.3
CWB,2023-03-29,2023-Mar,20.3,18.9,17.7
CWB,2023-03-30,2023-Mar,20.5,19.7,18.8
CWB,2023-03-31,2023-Mar,20.5,19.5,18.7
CWB,2023-04-01,2023-Apr,20.9,19.4,18.1
CWB,2023-04-02,2023-Apr,20.8,20.2,19.7
CWB,2023-04-03,2023-Apr,20.8,20.1,19.1
CWB,2023-04-04,2023-Apr,24.1,22.2,19.9
CWB,2023-04-05,2023-Apr,24.8,23.4,22.2
CWB,2023-04-06,2023-Apr,26.5,24.2,20.6
CWB,2023-04-07,2023-Apr,23.6,20.3,18.1
CWB,2023-04-08,2023-Apr,20.3,19.3,17.9
CWB,2023-04-09,2023-Apr,20.4,18.9,17.4
CWB,2023-04-10,2023-Apr,23.1,20.4,19.1
CWB,2023-04-11,2023-Apr,25.9,22.2,20.7
CWB,2023-04-12,2023-Apr,,,
CWB,2023-04-13,2023-Apr,,,
CWB,2023-04-14,2023-Apr,,,
CWB,2023-04-15,2023-Apr,,,
CWB,2023-04-16,2023-Apr,,,
CWB,2023-04-17,2023-Apr,,,
CWB,2023-04-18,2023-Apr,,,
CWB,2023-04-19,2023-Apr,,,
CWB,2023-04-20,2023-Apr,,,
CWB,2023-04-21,2023-Apr,,,
CWB,2023-04-22,2023-Apr,,,
CWB,2023-04-23,2023-Apr,,,
CWB,2023-04-24,2023-Apr,,,
CWB,2023-04-25,2023-Apr,,,
CWB,2023-04-26,2023-Apr,,,
CWB,2023-04-27,2023-Apr,21.9,21.5,21.2
CWB,2023-04-28,2023-Apr,25.2,22.5,21.1
CWB,2023-04-29,2023-Apr,28,24.1,22.1
CWB,2023-04-30,2023-Apr,28.2,23.3,21.2
CWB,2023-05-01,2023-May,24.3,22.8,21.9
CWB,2023-05-02,2023-May,24.2,22.7,21.8
CWB,2023-05-03,2023-May,26.1,23.6,22.2
CWB,2023-05-04,2023-May,28.7,25.1,23.7
CWB,2023-05-05,2023-May,29.1,25.6,23.7
CWB,2023-05-06,2023-May,28.2,26.1,24.9
CWB,2023-05-07,2023-May,28.4,24.9,22.2
CWB,2023-05-08,2023-May,23.5,21.9,20.2
CWB,2023-05-09,2023-May,23.3,22.3,21.7
CWB,2023-05-10,2023-May,23.4,22.5,22
CWB,2023-05-11,2023-May,24,22.6,20.8
CWB,2023-05-12,2023-May,23.9,22.8,22.1
CWB,2023-05-13,2023-May,24.7,22.4,21.1
CWB,2023-05-14,2023-May,21.7,20.6,19.1
CWB,2023-05-15,2023-May,26.3,23.2,21
CWB,2023-05-16,2023-May,27.5,24,21.8
CWB,2023-05-17,2023-May,28.1,25.7,23.2
CWB,2023-05-18,2023-May,30,27.3,25.8
CWB,2023-05-19,2023-May,29.9,27.2,25.3
CWB,2023-05-20,2023-May,31.3,28,26.1
CWB,2023-05-21,2023-May,31,28.5,27.2
CWB,2023-05-22,2023-May,30.8,28.4,26.8
CWB,2023-05-23,2023-May,27.4,25.3,23.6
CWB,2023-05-24,2023-May,26.8,23.8,22.7
CWB,2023-05-25,2023-May,25.5,24.7,23.6
CWB,2023-05-26,2023-May,27.6,25.9,24.9
CWB,2023-05-27,2023-May,29.1,26.6,25.4
CWB,2023-05-28,2023-May,29.4,26.5,24.6
CWB,2023-05-29,2023-May,31.4,27.4,24.2
CWB,2023-05-30,2023-May,33.7,29.6,26
CWB,2023-05-31,2023-May,32.2,29.1,27.2
CWB,2023-06-01,2023-Jun,31.5,28,24.1
CWB,2023-06-02,2023-Jun,33,29.3,27.1
CWB,2023-06-03,2023-Jun,32.8,29.2,26.8
CWB,2023-06-04,2023-Jun,30.8,28.2,26.7
CWB,2023-06-05,2023-Jun,30.8,28.3,27
CWB,2023-06-06,2023-Jun,30.2,27.5,25.7
CWB,2023-06-07,2023-Jun,30.8,27.6,25
CWB,2023-06-08,2023-Jun,31.6,28.7,26.9
CWB,2023-06-09,2023-Jun,31.1,27.8,25.3
CWB,2023-06-10,2023-Jun,31.3,27.9,24.2
CWB,2023-06-11,2023-Jun,30,27.3,25.5
CWB,2023-06-12,2023-Jun,30.7,28.2,26.4
CWB,2023-06-13,2023-Jun,31.7,28.6,26.4
CWB,2023-06-14,2023-Jun,29.5,26.8,24.4
CWB,2023-06-15,2023-Jun,27.9,26.4,24.6
CWB,2023-06-16,2023-Jun,29.5,25.4,24.2
CWB,2023-06-17,2023-Jun,27.7,25.5,24.3
CWB,2023-06-18,2023-Jun,28.7,27.4,24.5
CWB,2023-06-19,2023-Jun,30.8,28.5,25.4
